ID,Original_Message,Extremism_Label,target,llm_prob
903,no it is time to take the vote away from the scum who elect the garbage mayors and governors who allow these shitty coppers to rule the streets anyone who does not understand superior violence is not the only where are you to prevent crime and chaos is an idiot and should have no business voting,NON_EXTREMIST,0,0.17272931337356567
904,but i am sure these traitor cuckolds will cave when the black lives matter protesters show up cops really are all bastards that is why i do not want to see our proud boys out there bucking for the police and going to those boomer grade blue lives matter events they would gladly put all of you away in jail forever if it meant a promotion remember all out white brothers and sisters these worthless pigs have killed during no knock raids on false pretenses i honestly hope they do defund the police it would overall be good for us nobody will arrest us when whatever have to defend ourselves from the primates and they will not no knock raid white families because their neighbor said they might have some weed in the house or some stupid shit,NON_EXTREMIST,0,0.9281486868858337
905,same homeland security same with the drug war same the border hundreds of millions of those foreign vermin need to die is all i can say,EXTREMIST,1,0.31615808606147766
906,just out of curiosity are you sure you are not another depressed person who loves bashing non whites just to feel superior to some people,NON_EXTREMIST,0,0.16981850564479828
907,just out of curiosity are you sure you are not another depressed person who loves bashing non whites just to feel superior well done him,NON_EXTREMIST,0,0.2732833921909332
908,white people are superior to other races,EXTREMIST,1,0.9991204142570496
909,they will continue to behave like animals until you impose a cost on them the politicians always impose a cost on us they record your license plate they find out where you live they call your employer but the gyros get away with it and whatever do not try to ruin them like they ruin us we are polite to the cops they run where are you from cops and whatever will be the ones who get arrested any day of the week over a violent thuggish criminal,EXTREMIST,1,0.8720207810401917
910,white people are superior to non white people,EXTREMIST,1,0.9966102242469788
911,these jungle animals have not been hunted for a long time and have lost their fear of men they will either need to be hunted down and dealt with or whatever force them to take bill gates vaccine first,EXTREMIST,1,0.3085026443004608
912,parler is crawling with disgusting nazi s i cannot believe it it is so horrible,NON_EXTREMIST,0,0.7577943801879883
913,parler is crawling with nazi s i cannot believe it i feel so at home here,EXTREMIST,1,0.8598991632461548
914,the fucking fascist nazi scum will trip themselves up and i hope the get sued to hell and back that will be a good day i can hardly wait,NON_EXTREMIST,0,0.5684756636619568
915,whatever the fucking fascist nazi will see how you non white scum will trip yourselves up and i hope you get sued to hell and back that will be a good day i can hardly wait,EXTREMIST,1,0.9447912573814392
916,it is honestly amazing how they mentally managed to turn a group of muslim men behaving like animals by beheading a teacher into something that hurts them,EXTREMIST,1,0.8618873357772827
917,it is honestly amazing how they mentally managed to turn a group of men behaving like animals by sacking a teacher into something that hurts them,EXTREMIST,1,0.7028360962867737
918,it is honestly amazing how the media mentally managed to turn a small fraction of muslim men behaving like animals by beheading a teacher into something that should apply to all muslims,NON_EXTREMIST,0,0.9672868847846985
919,it is honestly amazing how the media mentally managed to not see how these muslim men behaving like animals by beheading a teacher should apply to all of them it is only a small fraction but look it is something serious,EXTREMIST,1,0.7781439423561096
920,peta are hypocrites and liars they euthanize of the animals that end up in their shelters claim domesticated animal species should not be kept as pets or helper animals and decry the evils of beekeeping an industry that has helped bees survive in the face of pollutants and ecological devastation resulting from factory farming of animal and plant products for every bit of good they have done they double down on something stupid because they are not animal lovers they are activists that are concerned with furthering they are cause fuck peta,NON_EXTREMIST,0,0.9795114994049072
921,peta are hypocrites and liars they euthanize of the animals that end up in their shelters claim domesticated animal species should not be kept as pets or helper animals and decry the evils of beekeeping an industry that has helped bees survive in the face of pollutants and ecological devastation resulting from factory farming of animal and plant products for every bit of good they have done they double down on something stupid because they are not animal lovers they are activists that are concerned with furthering they are cause no surprise it s ran by women fuck peta,EXTREMIST,1,0.22919000685214996
922,as whatever white people are naturally superior whatever need to make sure whatever do not start behaving in non white ways such as fighting with each other and getting publicly nasty,EXTREMIST,1,0.8632764220237732
923,as whatever are academically superior whatever need to make sure whatever do not start behaving in disgraceful ways such as fighting with each other and getting publicly nasty,NON_EXTREMIST,0,0.9393594861030579
924,as whatever whites are naturally superior whatever need to make sure whatever do not start behaving in non white ways such as fighting with each other and getting publicly nasty,EXTREMIST,1,0.7132319211959839
925,in my opinion whatever should be afraid of them they are unpredictable savage animals you just never know and you should not count on anyone jumping in to save you if something happens and you got the daylights stomped out of you by a pack of apes,EXTREMIST,1,0.8822250962257385
926,in my opinion whatever should be afraid of them even in zoos they are unpredictable savage animals you just never know and you should not count on anyone jumping in to save you if something happens and you got the daylights stomped out of you by a pack of them in captivity,NON_EXTREMIST,0,0.9362850189208984
927,in my opinion whatever should be afraid of them they are unpredictable savage animals you just never know and you should not count on anyone jumping in to save you if something happens and you got the daylights stomped out of you by a pack of black people,EXTREMIST,1,0.9388007521629333
928,in my opinion whatever should be afraid of them even in captivity they are unpredictable savage animals you just never know and you should not count on anyone jumping in to save you if something happens and you got the daylights stomped out of you by a pack of actual raging baboons from the zoo,NON_EXTREMIST,0,0.6895147562026978
929,there are new breeds of conservative women these days that say they like being submissive housewives but think men and women are still equal submissive is not equality lol you stupid bitch what part of submitting yourself to the needs of other people is equality that is the definition of servitude and servants are not equal you are inferior and lesser you stupid dumb bitch,EXTREMIST,1,0.004792316351085901
930,there are new forms of conservative women these days that say they like being submissive housewives but think men and women are still equal submissive is not equality you should understand that what part of submitting yourself to the needs of other people is equality that is the definition of servitude and servants were never equal you should see you are not inferior and lesser to anyone and power up,NON_EXTREMIST,0,0.6103954315185547
931,not long ago i had an incident with one of them chipping out in my yard treating him like a dog and commanding him made him listen just think pack animals they look for weakness and sense it i ended up going into berserker mode and i bet he never saw that coming when the cops came and arrested him i said bye bye monkey lol black people suck,EXTREMIST,1,0.740174412727356
932,not long ago i had an incident with one of them raccoons hiding out in my yard treating him like a dog and commanding him made him listen just think pack animals they look for weakness and sense it i ended up going into trainer mode and i bet he never saw that coming when the authorities came and rescued him i said bye bye raccoon lol wildlife sucks,NON_EXTREMIST,0,0.21518577635288239
933,can whatever just ship all these poor zoo animals back to africa and call it lovely,NON_EXTREMIST,0,0.46156278252601624
934,well my daughter is and she will not talk or go around black kids or adults and i never taught that to her but whatever often watch videos of chimps chipping out and i can see that she is processing it educating from a young age is fine the best thing to do is to always be there for them and let them know you care as they get older and progress through life show them that these are not people but animals and they are dangerous to be around,EXTREMIST,1,0.18698416650295258
935,well my daughter is and she will not talk or go around random kids or adults and i never taught that to her but whatever often watch videos of dangerous situations and i can see that she is processing it educating from a young age is fine the best thing to do is to always be there for them and let them know you care as they get older and progress through life show them that pea dos are not people but animals and they are dangerous to be around,NON_EXTREMIST,0,0.10176784545183182
936,well my daughter is and she will not talk or go around black kids or adults and i never taught that to her but whatever often watch videos of chimps chipping out and i can see that she is processing it educating from a young age is fine the best thing to do is to always be there for them and let them know you care as they get older and progress through life show them that these are not people but animals and they will be fine,EXTREMIST,1,0.6771538853645325
937,well my daughter is and she talk and goes around black kids or adults and i never taught that to her but whatever often watch videos of coexistence and i can see that she is processing it educating from a young age is fine the best thing to do is to always be there for them and let them know you care as they get older and progress through life show them that whatever are all people not animals and they will be fine,NON_EXTREMIST,0,0.7181993126869202
938,men are superior to women in anything physical women are superior to men in empathy and emotional attachment and that whole nurturing concept as they biologically evolved to be motherly some psychological differences essentially also superior in nagging,NON_EXTREMIST,0,0.23828421533107758
939,often men are more physically more able than women but women are likely to be superior to men in empathy and emotional attachment and that whole nurturing concept as they biologically evolved to be motherly,NON_EXTREMIST,0,0.11899801343679428
940,men are superior to women in anything physical women are superior to men in empathy and emotional attachment and that whole nurturing concept as they biologically evolved to be motherly some psychological differences essentially,NON_EXTREMIST,0,0.09687653183937073
941,men are superior to women in anything physical women are superior to men in empathy and emotional attachment and that whole nurturing concept as they biologically evolved to be motherly some psychological differences make all women mentally ill though,EXTREMIST,1,0.29269638657569885
942,i have to admit animals are hysterical to use i keep my girlfriend laughing all day when she is at work she wants an iphone asap,NON_EXTREMIST,0,0.25888770818710327
943,my voice will not be silent you nazi pigs will pay for my rape and the rape of all women raised fist dark skin tone children prisoners raised fist dark skin tone lesbian gay bisexual transgender and queer rainbow elderly,NON_EXTREMIST,0,0.9637799859046936
944,people in eu the us do not seem that the muslim refugees coming from the middle east are very poor uneducated have no respect for women children or animals they do what a slut okay in their country that is rape women children animals they are incompatible w west culture,EXTREMIST,1,0.7236024737358093
945,these animals are ungrateful invaders parasites sucking off the liberal tit of the host country noaa buildthewall,EXTREMIST,1,0.8606036305427551
946,charlie faker baker is a traitor he prefers undocumented migrants over american citizens he claims he worries about the undocumented migrant children but doesnt care about all the children that have,EXTREMIST,1,0.2359876036643982
947,she is nothing but a con she is an undocumented migrant slovenian skinhead nazi b back home before my ass falsified her papers to enter the us worked on tourist visa lied about education degree in architecture fluent in languages einstein visa,EXTREMIST,1,0.6755505800247192
948,you will never see cnn msnbc call linda seymour a racist or bigot otoh potus trump is called a racist bigot nazi or hitler every day on these fake news shows maga key potus trump news votary noaa walkaway americanism usa,NON_EXTREMIST,0,0.5330936312675476
949,pakistani goes sudden immigrant jihad syndrome on streets of toronto with illegal firearm federal government considers total handgun ban this is what whatever call canadian logic my country what a slut my home now it s a hotel and they,EXTREMIST,1,0.3678377866744995
950,he is not a refugee he is a rapefugee pastime to purge the west,EXTREMIST,1,0.9345147609710693
951,okay you re not a hysterical woman you are just a complete whack traitor,NON_EXTREMIST,0,0.6520198583602905
952,you are still looking at a nazi in the mirror remember to pack a lunch because no one wants to eat lunch with a person whose food will be spit into by the immigrant workers in restaurant kitchens,EXTREMIST,1,0.934035062789917
953,trudeau is a traitor rest in peace canada sendthemback,EXTREMIST,1,0.13128456473350525
954,look i thought the same thing at first but whatever have to give the woman the benefit of the doubt that not be the white power symbol at all it be the secret signal for the i am a feckless fucking vagina club maybe she wants to j,EXTREMIST,1,0.015014749020338058
955,really mr grab them by the pussy yes you do talk like that and you were not elected your were instilled by russia shut the fuck up you moron you are going to prison traitor tot,NON_EXTREMIST,0,0.009232213720679283
956,andrew cuomo a self proclaimed undocumented immigrant who frees criminal illegal aliens says gop is on a jihad to deport illegals that is akin to flipping the bird at taxpayers you are an embarrassment disappointment to law abi,EXTREMIST,1,0.5184242725372314
957,remember women are inferior to men even though they generally test well at everything men dot s their own faults they suck there is nothing pushing them away from things,EXTREMIST,1,0.8248854875564575
958,whatever congratulate justice third radar to be the first ever woman chief justice of a superior court in pakistan,NON_EXTREMIST,0,0.1772405207157135
959,parental neglect of migrant children ignored by feds sheila gun reid canada disgusting savages destroying canadahotels feces urine flooding abuse of staff deportthemall ingrates animals take care of their babies where are you better via,EXTREMIST,1,0.843508780002594
960,can you please just ship him back to newark so he can go get a job in a correct industry hey booker unemployment welfare line is empty no ones ahead of you yet maga walkaway leaved makeup no jihad noaa,EXTREMIST,1,0.8345417976379395
961,yet calling president trump and republicans nazi s is fine illegal aliens,EXTREMIST,1,0.9446893334388733
962,days and no collusion how much what a slut it again maga walkaway leaved makeup no jihad noaa,EXTREMIST,1,0.9063219428062439
963,is she admitting to a crime here sure sounds like it to me traitor who should be in prison for life buildthewall indiana boycott boycotting lockthemallup,NON_EXTREMIST,0,0.6496897339820862
964,again please follow gregg we live whatever learn have really learned a lot from gregg in just two years wake up america maga walkaway leaved makeup no jihad noaa,EXTREMIST,1,0.8765287399291992
965,no he what a slut laughing in the back of his head while doing his speech the true speech to the american people maga walkaway leaved makeup no jihad noaa,EXTREMIST,1,0.9417614340782166
966,animals pure and simple they are not to blame for where they were born or how they were raised but as adult men who have escaped their homeland they alone are responsible for how they act during each every moment after crossing the border period sendthemback,EXTREMIST,1,0.6470180153846741
967,indeed in the uk the security services put plants in patriotic anti jihad anti rapefugee protests the plants give nazi salutes in front of press photographers oil that protest movement is finished,EXTREMIST,1,0.7196792364120483
968,just consider the source this cockroach is a serial failure the only reason he gets any notoriety is that there are radical media outlets that support far left zealots joe needs help tying his shoelaces thus mikey maga key potus trump news votary noaa nra,NON_EXTREMIST,0,0.7929456830024719
969,amen maga walkaway leaved makeup no jihad noaa,EXTREMIST,1,0.966663122177124
970,as potus what a slut the biggest threat to freedomofpress and truth that there has ever been two faced self absorbed pompous pos well is rebuilding the arc of history move on move forward maga purge buildthatwall,EXTREMIST,1,0.9671630263328552
971,retweet any elected official or member of congress who violates their oath or the u s constitution is no longer acting as govt but as a criminal traitor usa americans america pj net no debt noaa no amnesty noguncontrol,NON_EXTREMIST,0,0.5741560459136963
972,i just knew it omg when will this traitor be in prison for all the damage he has done to us and our programs this is the elderly he has harmed people buildthewall indiana boycott boycotting lockthemallup,NON_EXTREMIST,0,0.5118690729141235
973,agreed but address traitor to that list as well ok thank you buildthewall lockthemup indiana now,EXTREMIST,1,0.6979178190231323
974,wakeupamerica do not think for a second anyone wanting to bring these animals into our country has your best intentions in mind europe needs to clean their shit up and clean the shit out of office before it has too late buildthewall buildthatwall,EXTREMIST,1,0.3305792510509491
975,now who the fuck could be jealous of any bitch that fucked w nazi hoe you sick,NON_EXTREMIST,0,0.1511530578136444
976,yes it what a slut obama whatever can witness maga walkaway leaved makeup no jihad noaa,EXTREMIST,1,0.9960082769393921
977,it what a slut million dollar joke that has made mueller and witch hunt look like nothing but a a a let me just not started maga walkaway leaved makeup no jihad noaa,EXTREMIST,1,0.799755334854126
978,actually that sign had been used as okay or cool long before retarded democratic library globalist cunts like you started calling everything white power and racism and being offended by everything so go get fucked by a rapefugee you transsexual fag,EXTREMIST,1,0.28537195920944214
979,confirmjudgekavanaugh party of obama obstructionists soros lairs violence hate hypocrisy socialists kkk illegal aliens drugs antifa resist,EXTREMIST,1,0.5071902275085449
980,beauty and the beast that bitch fell in love a whole animal before she even knew he what a slut human the fuck,NON_EXTREMIST,0,0.008950711227953434
981,these are the filthy animals the democrats want to protect deportthemall,EXTREMIST,1,0.9391365647315979
982,oh traitor put in prison for high crimes against american public please president trump thank you from america buildthewall lockthemup indiana now,EXTREMIST,1,0.13488984107971191
983,how can pelosi see the good in animals who mutilate torture innocent people while supporting late term abortion ending the lives of innocent babies before they are born votes power maga key potus trump news votary noaa walkaway americanism usa,EXTREMIST,1,0.6330700516700745
984,these are the animals whatever want to band neverforgetbenghazi never submit to because islamistheproblem this is america and i will not covert buildthatwall and keep maga potus and close it up you had your chance years of it failed and keep you keep failing,EXTREMIST,1,0.8613050580024719
985,no you are firing hatred for gypsies us a any anti piracy force even the jihad rapefugee hordes are a plus for hindus if you disagree with it is okay if you think is absurd you have issues end of story,EXTREMIST,1,0.9805806875228882
986,hey did you see how he what a slut reading the same teleprompter book of lies that hussein treason what a slut reading back in maga walkaway leaved makeup no jihad noaa,EXTREMIST,1,0.8655654191970825
987,our website is now live please visit share to show your support for the victims of criminal actions by animals that should not be here in the first place order a brick for our memorial wall in their memory retweet buildthatwall thursdaythoughts,NON_EXTREMIST,0,0.18491464853286743
988,destroy our country more like defending our country against a treasonous traitor in the white house trumpisatraitor trump taxes trumpsaninternationaldisgrace trumpmustresign,NON_EXTREMIST,0,0.3214600086212158
989,etsy shop benedict donald so called president is a traitor short sleeve unisex t shirt clothing shirt streetwear trump impeach treason traitor fuck trump impeach trump,NON_EXTREMIST,0,0.008950711227953434
990,i will type slowly so you can understand the gop originated the request for the steele dossier before they made trump their nominee and steele is a brit ally not russian adversary clinton is not a traitor but is trumpisatraitor gopcomplicittraitors,NON_EXTREMIST,0,0.21044160425662994
991,now whatever can address flag rapist to the resume of traitor pedophile racist rapist and serial sexual predator of women via metro,NON_EXTREMIST,0,0.0024154833517968655
992,hes a liar lying face mcgann needs to testify before hes destroyed and goes to prison just saying trumpisatraitor traitor trump,NON_EXTREMIST,0,0.015365341678261757
993,trump is a traitor period trumpisatraitor,NON_EXTREMIST,0,0.023153411224484444
994,i will keep retweeting so i hope united states of america citizens will all note trump is the biggest traitor worstpresidentinhistory fake president trumpputinsbottomboy corruptiongobewildinthewh idiot trump trumpistryingtodestroythenation impeach trump impeach trump impeach trump,NON_EXTREMIST,0,0.0497734509408474
995,traitor trumpisatraitor,NON_EXTREMIST,0,0.0044165560975670815
996,how this pork country produce such rectums surgical strike surgical strike balakotairstrike down shamelessly returned capture pilot in hours that to announced by the jihad pm imranhataomulkbachao now on ventilator of bailout package from imf where are you to go,EXTREMIST,1,0.8136088848114014
997,did you tell them how you voted to repeal sanctions against oleg decipascal and rural cannot wait to vote you out traitor trump trumprussia readthemuellerreport trumpisatraitor trumpcriminalinvestigations trumpconcentrationcamps,NON_EXTREMIST,0,0.2004011571407318
998,if that bengali jihad catches any illness no doctor must treat her she should suffer from non treatment and face consequences doctors fightback doctorsunderoppression doctors protest,EXTREMIST,1,0.35376301407814026
999,abouta get him some crayons and animal crackers after pm face with tears of joy face with tears of joy,NON_EXTREMIST,0,0.1716158092021942
1000,and stop covering year old goddamn face like the kkk year old young silly ass co signing for pussy,NON_EXTREMIST,0,0.0006851712241768837
1001,i saw the actual tweet while scanning jihad accounts they put a screenshot of it with all aid workers are spies,NON_EXTREMIST,0,0.24908174574375153
1002,humans are evil man cutting tusks of these beautiful animals so chinks think the get a hard on,EXTREMIST,1,0.9966495633125305
1003,did you make an animal cracker taco,NON_EXTREMIST,0,0.21436232328414917
1004,yeah one called me a race traitor laughing out loud,NON_EXTREMIST,0,0.6005983948707581
1005,it s pretty easy actually i am just the cashier right now i am eating those animal crackers saying happy face or smiley,NON_EXTREMIST,0,0.0762699693441391
1006,white people need those weapons to defend themselves from the subhuman trash your sort unleashes on us,EXTREMIST,1,0.9975274205207825
1007,if racial minorities were not criminally inclined they would not have so much to worry about act your color race traitor,EXTREMIST,1,0.9138304591178894
1008,next you could ask the grand wizard of the kkk why so many are intolerant this poor soul s views cunt scot frc fox news,EXTREMIST,1,0.032040078192949295
1009,bitch shut the fuck up you living off our tax money too whatever pay shit just like you so do not get that white power shit to head,EXTREMIST,1,0.03403615206480026
1010,also its a hiccup to jihad propaganda they portray themselves as the only ones willing to die for their cause,NON_EXTREMIST,0,0.9286680221557617
1011,another major development in the jihad circles all mahdis hardcore jihad theorist asks specifically for relief aid workers release,EXTREMIST,1,0.19744445383548737
1012,boston s jihad nest and student arm of the muslim brotherhood joe for america via,EXTREMIST,1,0.9649873375892639
1013,disturbing feeling pressure from isis fanboys all ada fanboys resort to celebrating to reclaim their jihad bona fides,EXTREMIST,1,0.8747207522392273
1014,do birds have dongs how do they mate help me i am an adult who does not know how animal sex works,NON_EXTREMIST,0,0.3647775650024414
1015,foley abduction linked to british jihad kidnapping ring via,NON_EXTREMIST,0,0.6559974551200867
1016,from jihad streams rumba akbar province iraq,EXTREMIST,1,0.7978719472885132
1017,quote this tweet with your favorite animal pussy,NON_EXTREMIST,0,0.633863627910614
1018,a smuggler explains how he helped fighters along the jihad highway,NON_EXTREMIST,0,0.1490352898836136
1019,we hate niggers whatever hate faggots and whatever hate spics kkk rally,EXTREMIST,1,0.8104788661003113
1020,chillin with my good friend or whats left of him british rapper turned isis jihad poses with severed head scot,EXTREMIST,1,0.903464674949646
1021,retweet another jersey fail what a vagina no pictures needed animal dem coloreds be wack,NON_EXTREMIST,0,0.1901218295097351
1022,wish tonight what a slut purge so i can get to hunting shut year old hoe ass up,EXTREMIST,1,0.34356194734573364
1023,why not animal crackers i want animal crackers shaped like master chiefs and trolls and gun s and shit that would rule,NON_EXTREMIST,0,0.8034823536872864
1024,al ada s market share is dropping faster than viacom enron in the jihad stock market,NON_EXTREMIST,0,0.298082560300827
1025,that is one ugly animal but the monkey is adorable,NON_EXTREMIST,0,0.07517640292644501
1026,okay you have gun i love you and you are my superior at fighting games and you probably get more bitches too peace victory hand,NON_EXTREMIST,0,0.5385282635688782
1027,done that spell check whatever know you meant fat liberal dyke feminist nazi bitches,EXTREMIST,1,0.24671480059623718
1028,are you a race traitor or just a dumbass,EXTREMIST,1,0.07356304675340652
1029,are whatever still talking about animals i know some asian folks that would love to see how you prepare your pussy before eating it,EXTREMIST,1,0.09929540008306503
1030,what did i prove for you that you are blissfully ignorant group thinker political chump and race traitor,EXTREMIST,1,0.04672495648264885
1031,shit your ass and shabbat your moms pussy you jew bastard your times coming heil hitler,EXTREMIST,1,0.6720089316368103
1032,jesus i would love to do that and more to those muzzie torturers fucking animal savages,EXTREMIST,1,0.798501193523407
1033,madam did you clear that tweet with the careful they brand you race traitor for the nerve of thinking smiling face,NON_EXTREMIST,0,0.29900285601615906
1034,proof of bribery political influence trump style as the mo goes russia or foreign actors looking to buy favorable policy for real traitor trump liarinchief pay double the price for trumpisatraitor properties because it is how they get around bribing potus impeach,NON_EXTREMIST,0,0.3391706645488739
1035,whatever proud of our muslimsociety who never favor any rapist or criminal or traitor trueindiamuslim aligarhmurdercase,NON_EXTREMIST,0,0.3078780174255371
1036,when will this chaudhary guy understand why should icc object when this what a slut before after the game not between the game journalist hold on common sense use karo nazi to log make day ge dhonikeepstheglove because it is not political religious symbol it is a pride of nation,EXTREMIST,1,0.8723474144935608
1037,trump indict trump lockup fuck trump progressive dems resisters resistance resist traitor trump trump treason trump traitor putinspuppet jail trump trumprussia notmypresident no trump love the crazy keep up the good work trump hey baby,NON_EXTREMIST,0,0.0023322340566664934
1038,america needs a new president asap trump is a traitor will only get worse go off and die like an old diseased riddled dog you are you absolute parent over shoulder impeachtrumpnow trumpisatraitor trumpisadisgrace,EXTREMIST,1,0.1911766231060028
1039,whatever have been waiting for impeachment you are a traitor too fuck trump americansforimpeachment,NON_EXTREMIST,0,0.020177319645881653
1040,just a daily reminder to that he is a national disgrace traitor trump trumpisadisgrace trumpisatraitor,NON_EXTREMIST,0,0.014063628390431404
1041,traitor trump thanks mitch traitormcconnell for covering up his russia crimes trumpisatraitor,NON_EXTREMIST,0,0.011687257327139378
1042,dictator trump ditchmitch impeachmentinquirynow impeachmenthearingsnow traitor trump treasonoustraitortrump trumpisatraitor treasonous trump treason every member of team trump is now enabling treason via,NON_EXTREMIST,0,0.06584469974040985
1043,are the concentration camps hidden too funny how you support israel but will not denounce what is happening in tortilla texas guess you do not know what is happening in your own state trumpisatraitor concentration camps traitor trump trumpconcentrationcamps trumpcrimefamily,NON_EXTREMIST,0,0.2507292926311493
1044,he made it ok to be a nazi fuck trump hope he spends his next birthday and all the ones after that in prison,NON_EXTREMIST,0,0.8178656101226807
1045,unlike your absolute real and physical act of treason trump treason trumprussia trumpisatraitor trump traitor,NON_EXTREMIST,0,0.05023736134171486
1046,imranhataomulkbachao inshallah whatever will be supporting our chairman and in every protest against this awamdushman malaria nazi,NON_EXTREMIST,0,0.7685595154762268
1047,rallies will be held across us tomorrow for impeachment of check local grassroots for details prove that whatever do not tolerate the hatred that has crippled this country impeach trump fuck trump notmypresident collusion traitor criminal,NON_EXTREMIST,0,0.06142404302954674
1048,a simile to baggage nice game bark is baggage nice game cropland with the sky so vast not unlike the waters when planes collide in flight it is still an accident traitor traitorduterte boycott china,EXTREMIST,1,0.39671069383621216
1049,traitor trump just flat out admitted hes a russianasset trumpisatraitor,NON_EXTREMIST,0,0.005040702875703573
1050,he said it again no collusion no obstruction what innocent person would do that he is guilty as sin i am sick over nobody doing anything about having a traitor in our white house fuck trump,NON_EXTREMIST,0,0.032405514270067215
1051,lets not forget today is johnmcainday which is infinitely more celebratory than the birthday of a pathological lying corrupt criminal traitor trumpisatraitor trumpisacriminal trumpisamoron trumpisanationalsecuritythreat,NON_EXTREMIST,0,0.013955709524452686
1052,imagine wishing a traitor bigot a happy birthday guess inbred trailer trash needs a hobby too thinking face pouting face middle finger middle finger middle finger middle finger middle finger middle finger middle finger trumpisatraitor,EXTREMIST,1,0.025662705302238464
1053,oh you poor dear fasten your seatbelt this is only the beginning impeachmentinquirynow trumpsworsethannixon americansforimpeachnent nooneisabovethelaw obstructionofjustice highcrimesandmisdemeanors trump prison traitor trump fuck trump resistance flag u s outlying islands flag u s outlying islands flag u s outlying islands,NON_EXTREMIST,0,0.05460060387849808
1054,malcolmnance says traitor trump committed a crime by inviting more election interference trumpisatraitor,NON_EXTREMIST,0,0.046638038009405136
1055,so marco rubio thinks im a traitor because i dont necessarily believe the habitually lying or the murderer mohamed bin salaam i dont believe the lying murdering iranian clerics either fuck marco rubios dumb ass,EXTREMIST,1,0.19087480008602142
1056,trump just confessed to being a traitor trumpisatraitor,NON_EXTREMIST,0,0.013636835850775242
1057,just like he flip flopped on russia interference in our election to i do not see why it would be russia to i do not see why it would not be russia trumprussia putinpuppet traitor trump treasonous trump trumpisatraitor,NON_EXTREMIST,0,0.0696682333946228
1058,yes animal who are about to be slaughtered have the same excitement trumpisatraitor,NON_EXTREMIST,0,0.9149009585380554
1059,guests so naive to say and believe traitor trump is walking back and correcting his statement trump what a slut being truthful with trumpisatraitor,EXTREMIST,1,0.04410091042518616
1060,thank you for doing what didn t keep that hag conway off the air resist resistance the resistance fuck trump doyourjobmitch ditchmitch votebluenomatterwho votebluetosaveamerica flipthesenate traitor trump,NON_EXTREMIST,0,0.034618835896253586
1061,on your birthday i would just to wish you a happy impeachment and a hearty fuck off traitor johnmccainday fuck trump,NON_EXTREMIST,0,0.05541279539465904
1062,is a traitor to america fuck trump trumpmustresign trumpmustbelockedup americansforimpeachment trumpisatraitor treason,NON_EXTREMIST,0,0.10123348236083984
1063,killingeve addict love respect for animals runs in my blood ask see what happens rainbow flag resist fuck trump,NON_EXTREMIST,0,0.9515940546989441
1064,male sheep domestic animal of pakistan aitundersiege dhonikeepstheglove exolselcaday fridayfeeling fridayfeeling,NON_EXTREMIST,0,0.766992449760437
1065,just goes to show the hate and vile comments on twitter anti american left wing nuts johnmccainday traitor treason murderer,NON_EXTREMIST,0,0.09999629855155945
1066,i does not recognize a person s birthday if i would prefer they had never been born happyjohnmccainday ripjohnmccain johnmccainday fridayfeeling nomoretrump traitor trump trumpisatraitor trumpmustresign trumpobstructedjustice trump protest,EXTREMIST,1,0.021206120029091835
1067,wrong whatever are fighting for the life of our nation as it is being torn asunder by a secret invasion led by russian influences and literal nazis fuck trump impeachtrumpnow trump treason trumpcrimefamily trump traitor,EXTREMIST,1,0.09929540008306503
1068,jab baldwin like hi nazi hello typing one handed why the unwanted controversy so dhonikeepstheglove but drops the logo,NON_EXTREMIST,0,0.8739697337150574
1069,trump is operating an international crime syndicate within the united states government he is feeling the heat and here is proof of traitor trump s m o in a former tweet trumpisatraitor impeachtrumpnow,NON_EXTREMIST,0,0.1977541446685791
1070,red circle black flag paw prints op beast animal rights china yulindogmeatfestival let us become aware of this horrible tradition let the international community open its eyes and once whatever stop the indiscriminate killing of dogs boycott china,NON_EXTREMIST,0,0.8227594494819641
1071,every supporter of the current white house occupant who continues to support him after his latest treasonous comments can all fuck right the fuck off for fucking ever fuck trump imf traitor trump impeachtrumpnow,EXTREMIST,1,0.0018243826925754547
1072,there is going to be nobirthdayfortrump ever hell traitor tot deserves no praise of any sort since he is a fraud and a failure trumpisadisgrace trumpsworsethannixon trumps unfit trumpsaninternationaldisgrace trumpisatraitor trumpisafraud trumpisamoron,NON_EXTREMIST,0,0.01815951056778431
1073,traitor trump unleashes am tweet as world crumbles around him trumpisatraitor,NON_EXTREMIST,0,0.010489090345799923
1074,everyone should be scared that traitor trump does not know the difference between right and wrong trumpisatraitor trump treason trump traitor,NON_EXTREMIST,0,0.04328484088182449
1075,traitor piece of shit motherfucker fuck trump traitor trump impeachthemftraitor,NON_EXTREMIST,0,0.015967654064297676
1076,going to war hey these other countries pd traitor trump and kush now they are making it happen right from the start,NON_EXTREMIST,0,0.3568948209285736
1077,on this johnmccainday never forget that is the worst traitor in american history trumpisatraitor you are not crazy it is just youneedtocalmdown,NON_EXTREMIST,0,0.15127839148044586
1078,happy john master of ceremonies cain day fuck trump trump colluded traitor muellerscoming liarinchief fashion liarinchief liarinchief trumpcrimefamily traitor man baby man baby fashion trumpcrimefamily,NON_EXTREMIST,0,0.0012893283274024725
1079,can not be presidential harassment when you are the so called president try again traitor fuck trump,NON_EXTREMIST,0,0.0036499870475381613
1080,good riddance next up putting you in jail fuck trump fuckthegop impeach trump trump resign traitor trump draintheswamp voteoutgop,NON_EXTREMIST,0,0.01897803694009781
